Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
0.086122,0.025312,0.026694,0.058676,0.064727,0.059205,0.138992,0.085331,0.154318,0.090401,0.161116,0.063844,0.124375,0.107015,0.024344,0.052319,0.023205,0.052796
0.093526,0.025762,0.027035,0.058916,0.065554,0.058372,0.129284,0.08743,0.161988,0.095301,0.126456,0.063696,0.123671,0.107038,0.024535,0.054235,0.023147,0.052155
0.086878,0.025673,0.026853,0.058576,0.065828,0.058394,0.134443,0.082815,0.162031,0.068289,0.158585,0.063447,0.1239,0.108462,0.024863,0.054066,0.023238,0.052608
0.089601,0.025552,0.02687,0.058535,0.065828,0.057779,0.133995,0.08132,0.161694,0.088858,0.160104,0.06383,0.123753,0.10822,0.024601,0.055085,0.023154,0.052213
0.090043,0.025354,0.017381,0.059039,0.066166,0.045222,0.134212,0.083212,0.161431,0.078346,0.156568,0.062681,0.118941,0.105984,0.024799,0.054544,0.023454,0.052524
0.087675,0.025683,0.027083,0.058531,0.053761,0.058262,0.134415,0.083351,0.1621,0.092942,0.15783,0.063098,0.124058,0.109789,0.024544,0.054358,0.022979,0.05212
0.073844,0.025655,0.027238,0.056465,0.065427,0.057837,0.133646,0.082401,0.16254,0.092555,0.157687,0.062631,0.124635,0.107855,0.02465,0.054342,0.023007,0.050336
0.058884,0.025654,0.017151,0.058613,0.065539,0.057845,0.128312,0.082838,0.147931,0.092826,0.143991,0.060667,0.12318,0.117038,0.024829,0.051482,0.023123,0.0523
0.059439,0.025499,0.026651,0.058575,0.065776,0.058143,0.133975,0.081691,0.161491,0.092739,0.158005,0.063081,0.122907,0.110141,0.024176,0.054372,0.023038,0.052169
0.059058,0.025299,0.026929,0.058676,0.065998,0.200181,0.134288,0.406579,0.161385,0.08454,0.156213,0.06307,0.117392,0.111414,0.023462,0.054511,0.023073,0.052105
0.056427,0.025593,0.026776,0.058186,0.065993,0.053503,0.133322,0.083003,0.161281,0.093398,0.158047,0.063298,0.123656,0.111628,0.02429,0.054144,0.022049,0.051822
0.058656,0.026255,0.027018,0.05912,0.065535,0.042102,0.133924,0.08268,0.161377,0.092745,0.156672,0.062931,0.123553,0.117921,0.024535,0.054365,0.022942,0.052235
0.059202,0.01638,0.017048,0.058424,0.052769,0.058119,0.134332,0.082571,0.811562,0.089248,0.156634,0.063129,0.124284,0.106536,0.024327,0.054232,0.02297,0.050376
0.059217,0.02565,0.026949,0.055089,0.065687,0.057502,0.133869,0.205154,0.147723,0.147561,0.156741,0.063213,0.122605,0.102886,0.02403,0.053857,0.023182,0.052264
0.059591,0.025556,0.026974,0.05803,0.065725,0.058426,0.130277,0.079288,0.145929,0.092672,0.144976,0.060433,0.12339,0.104914,0.024208,0.051922,0.023095,0.052191
0.059238,0.025789,0.027172,0.058619,0.06541,0.057783,0.134725,0.077423,0.161962,0.07185,0.155635,0.062726,0.122542,0.106038,0.024021,0.054308,0.023474,0.052361
0.059647,0.0254,0.026815,0.058466,0.065604,0.038872,0.133259,0.082523,0.161231,0.093763,0.155519,0.063141,0.116752,0.104527,0.023126,0.053885,0.021073,0.052023
0.056091,0.025419,0.027013,0.058292,0.05201,0.053315,0.133731,0.082845,0.161613,0.093294,0.155936,0.063079,0.122987,0.104365,0.02433,0.054918,0.023032,0.051876
0.059449,0.025488,0.019286,0.041743,0.065606,0.060088,0.134007,0.235357,0.161771,0.08995,0.155661,0.062963,0.123224,0.095539,0.023882,0.054453,0.022903,0.052522
0.05886,0.016323,0.026989,0.058538,0.066125,0.077744,0.134319,0.10158,0.152464,0.09308,0.154828,0.063263,0.123153,0.095102,0.024297,0.054279,0.023244,0.049979
0.058868,0.025668,0.027097,0.058795,0.065333,0.0775,0.152694,0.080947,0.148499,0.068019,0.155539,0.060729,0.122141,0.092475,0.024173,0.054111,0.023393,0.052443
0.059201,0.025748,0.027144,0.058522,0.065617,0.078281,0.125277,0.082795,0.161528,0.092937,0.145634,0.063373,0.122916,0.096279,0.024296,0.052313,0.023025,0.052197
0.056034,0.025514,0.025774,0.058246,0.065933,0.075471,0.134328,0.082809,0.161603,0.092739,0.155759,0.063098,0.123249,0.097624,0.024193,0.054451,0.020791,0.052135
0.058763,0.016361,0.026744,0.058383,0.052343,0.083219,0.134319,0.083525,0.160916,0.092661,0.155536,0.062586,0.116256,0.0972,0.023522,0.054328,0.023169,0.052359
0.059187,0.025285,0.027064,0.050938,0.065621,0.054194,0.289044,0.082794,0.161009,0.092622,0.155432,0.063345,0.122716,0.096746,0.024181,0.054687,0.02375,0.051997
0.058832,0.025563,0.026892,0.058284,0.066537,0.056711,0.134409,0.080258,0.154943,0.092469,0.154802,0.062666,0.123342,0.094376,0.023825,0.054532,0.023016,0.05223
0.058731,0.025585,0.027085,0.058407,0.066003,0.081245,0.180889,0.08269,0.12672,0.067682,0.154819,0.062585,0.123854,0.09421,0.024235,0.054401,0.023002,0.051721
0.058939,0.016578,0.026997,0.058152,0.053589,0.057293,0.133618,0.083213,0.161355,0.092751,0.15542,0.060344,0.122951,0.091647,0.024058,0.053762,0.023046,0.051967
0.058893,0.025424,0.027193,0.043983,0.064229,0.057703,0.125191,0.082741,0.161671,0.092741,0.145786,0.063503,0.116987,0.093625,0.024162,0.050844,0.023168,0.049581
0.05426,0.025421,0.025838,0.05885,0.065193,0.057498,0.131953,0.083569,0.159125,0.093083,0.153285,0.063191,0.122999,0.093462,0.024031,0.053663,0.021528,0.046203
